npe,lnpe,top2disparity,inter_sample,answer_total,answer_aleatoric,answer_epistemic,correctness_total,correctness_aleatoric,correctness_epistemic,verb_confidence,verb_predict_acc,correct_ratio
49.44571605641092,0.304913849306602,-8.56496309934383,0.3251749025639672,2.7799038795071396,2.0615370947142853,0.7183667847928543,0.4689955935892812,0.2879892376087899,0.1810063559804913,0.78,0.32,0.1
48.840833736084925,0.24883308129081214,-9.14431335472664,0.09877555259980754,2.764107451387086,1.8743172867352869,0.8897901646517992,0.40217919020227294,0.2887712379549449,0.11340795224732803,0.86,0.22,0.08
48.994768498235416,0.24619145051384375,-8.850174806648647,0.31926428980104393,2.187919939945229,1.5759235959644067,0.6119963439808225,0.40217919020227294,0.33198385641318495,0.07019533378908799,0.46,0.54,0.08
62.926667716619335,0.3340599159495275,-7.185351130915344,0.3128367079579568,2.6681143248266537,1.6771514757368124,0.9909628490898412,0.9248187049730301,0.6144429175414672,0.3103757874315629,0.5,0.32,0.34
46.08579136929494,0.24527366925971106,-9.19843243938127,0.3210999305058388,2.6395962016034327,1.5020537256935431,1.1375424759098895,0.0,0.0,0.0,0.78,0.22,0.0
41.5887759830637,0.22862827285903464,-9.357996916114585,0.10402039790688768,2.752336236520917,1.6592195366920173,1.0931166998289,0.7601675029619656,0.4821793564997237,0.27798814646224185,0.92,0.26,0.22
44.51944579705987,0.22731226083501457,-9.496233534342899,0.181267255716047,2.616402347166753,1.9644420352688179,0.6519603118979351,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.78,0.2,0.02
45.95371177439038,0.2362439190341535,-8.437390078598277,0.40497317437761315,2.4978480731871073,1.644442035268818,0.8534060379182893,0.6800770457282799,0.4821793564997237,0.19789768922855616,0.58,0.48,0.18
50.009235206266546,0.25004617603133267,-9.054721734099221,0.5701430292125588,1.8180997734693989,1.4592195366920173,0.35888023677738157,0.0,0.0,0.0,0.62,0.38,0.0
59.93354810661607,0.3154354277873154,-8.468775285704808,0.4164946446565509,3.0694154236665505,2.3342465351822796,0.7351688884842709,0.0,0.0,0.0,0.86,0.14,0.0
55.46389245194227,0.28076247549414135,-8.432949198880886,0.42670457303885334,2.7982975702780197,1.9314123461807533,0.8668852240972664,0.9895875212220556,0.7287745395384156,0.26081298168364,0.78,0.34,0.44
65.6494490826436,0.3314949174734171,-7.790452409025176,0.09926311524075486,2.653020192448045,1.707346975823351,0.9456732166246942,0.0,0.0,0.0,0.7,0.3,0.0
51.57603311535899,0.2650789962914887,-9.108497112979078,0.3345036699144997,2.369432036254818,1.5236051556694896,0.8458268805853284,0.5293608652873645,0.4576555359997073,0.07170532928765716,0.64,0.4,0.12
63.742117310463954,0.33562498935131546,-7.8260252035444955,0.24385297257058244,2.6677110700184032,1.7840510350957406,0.8836600349226627,0.24229218908241482,0.14438561897747246,0.09790657010494236,0.6,0.4,0.04
50.186947381564785,0.25093473690782386,-9.20466589915035,0.6354464268258958,2.688567123501036,2.0449586662480765,0.6436084572529595,0.6343095546405659,0.6207550943681299,0.013554460272436009,0.84,0.32,0.16
50.32917290870937,0.27476668336659205,-8.4344431737694,0.18363049860766076,3.4236615719608348,2.1664393446710157,1.257222227289819,0.4689955935892812,0.3825703566728012,0.08642523691648002,0.94,0.16,0.1
51.582975871235455,0.26710953610670474,-8.984981582359156,0.49984187054803325,2.8537639842767377,2.231341594627746,0.6224223896489915,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.86,0.12,0.02
38.77873357701479,0.2029734887559985,-9.66615462604479,0.4006109611672619,2.2961056430619324,1.9893442852255485,0.3067613578363839,0.8812908992306927,0.841287597647222,0.04000330158347065,0.86,0.44,0.3
57.50769161899011,0.3071267310233356,-7.019238664543565,0.20111832596406493,3.445811805035232,2.3717325948008234,1.0740792102344088,0.4689955935892812,0.42578297513104124,0.04321261845823998,0.74,0.36,0.1
44.497570243244766,0.23435666781519274,-8.748430473098328,0.1081271585915595,2.961183537937093,2.0064393446710156,0.9547441932660776,0.8267463724926178,0.564638417628006,0.2621079548646118,0.84,0.38,0.26
55.76546355552459,0.3024390477040022,-8.301304581559934,0.2119323150195204,2.410268175565713,1.7971514757368123,0.6131166998289006,0.5842388116428558,0.34438561897747244,0.2398531926653834,0.9,0.24,0.14
53.42066563076959,0.2794184793898292,-8.468659571654399,0.0,3.037922442404776,1.9415370947142847,1.0963853476904912,0.3274449191544761,0.17625817984613854,0.15118673930833756,0.52,0.42,0.06
56.59579852448191,0.2829789926224095,-9.100165346374437,0.3680617694312598,2.686418545491559,1.5963145961374843,1.0901039493540745,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.94,0.08,0.02
56.83679224984448,0.2948069118021688,-7.840774241819488,0.3524551160845888,3.307160743994029,2.1571514757368124,1.1500092682572167,0.24229218908241482,0.1875982374357125,0.05469395164670232,0.58,0.42,0.04
48.65111391196997,0.2551513409617449,-8.776486174225504,0.12625192834421411,2.534635454728867,1.5845127868218252,0.950122667907042,0.0,0.0,0.0,0.78,0.22,0.0
44.383257629945234,0.23360655588092313,-9.526568469915677,0.10949421933482488,3.3479764393853007,2.259539785312087,1.0884366540732135,0.3274449191544765,0.2813973561535687,0.04604756300090779,0.78,0.28,0.06
52.87340950705721,0.27038449654416274,-9.074946013124304,0.2118100137943601,2.9774417177832313,1.9563145961374837,1.0211271216457476,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.82,0.16,0.02
39.36023651755816,0.20456339479427801,-8.981016923462454,0.4011079242001546,2.0431774840171215,1.5269559756502737,0.5162215083668478,0.9426831892554922,0.764638417628006,0.17804477162748622,0.58,0.3,0.36
46.86016378002702,0.2586327620256394,-8.538033131829078,0.23317689175444667,2.361641926341009,1.587350277406822,0.7742916489341869,0.9580420222262996,0.6731601585158881,0.2848818637104116,0.68,0.58,0.38
57.9603255429941,0.29605076837201855,-8.226988578285331,0.18700073699613656,3.0407566314063015,2.054246535182279,0.9865100962240225,0.40217919020227294,0.2887712379549449,0.11340795224732803,0.72,0.32,0.08
58.43083035102723,0.2928785937018143,-8.446657814182826,0.09616307461303453,2.556668924831271,1.6021244772465504,0.9545444475847205,0.0,0.0,0.0,0.9,0.1,0.0
47.85136480422749,0.24929174487674666,-9.449545624817679,0.32102876091145277,2.6448061294638703,1.5976681067160707,1.0471380227477995,0.6800770457282799,0.5907010973876057,0.0893759483406742,0.86,0.28,0.18
44.02286944511775,0.2222669693745809,-9.7479710908416,1.0,1.9814678801994496,1.4016078462672923,0.5798600339321573,0.3274449191544761,0.17625817984613854,0.15118673930833756,0.58,0.36,0.06
46.95225604333941,0.27098544562009963,-8.49513214251269,0.42324168565275583,2.9730438676494035,1.756314596137484,1.2167292715119196,0.9248187049730301,0.5883802377818674,0.33643846719116266,0.94,0.4,0.34
57.00325747547078,0.2948833626832771,-8.798458388958045,0.4177254857042609,2.6106993328423074,1.7465100962240228,0.8641892366182846,0.9814538950336535,0.7350867163650783,0.24636717866857527,0.8,0.5,0.42
58.332028949272505,0.299750226909693,-8.09583814639685,0.24530571298133247,3.188493070364559,2.132249225780082,1.0562438445844768,0.40217919020227294,0.1941901188909337,0.20798907131133923,0.82,0.22,0.08
47.907460110282656,0.24584768826035291,-8.763902612677493,0.2017405970535827,2.524624082366344,1.921146094541207,0.6034779878251371,0.8267463724926178,0.6265649754771963,0.2001813970154216,0.48,0.5,0.26
54.29630473006282,0.27148152365031414,-8.269952998826199,0.11974896214664996,2.903144940981577,1.7971514757368123,1.1059934652447645,0.0,0.0,0.0,0.78,0.22,0.0
59.73510288524346,0.3172311611763577,-7.875390303960947,0.12385157601766812,3.006972234838102,1.8640510350957402,1.1429211997423618,0.24229218908241482,0.1875982374357125,0.05469395164670232,0.66,0.3,0.04
52.22175416949258,0.278437084139554,-8.191035432678618,0.11353247928654733,2.808505324999731,1.8195397853120874,0.9889655396876436,0.9248187049730301,0.5385757378684062,0.3862429671046239,0.9,0.4,0.34
73.82715050568227,0.37515453755152384,-5.982821944874595,0.598543905032827,2.032319977333089,1.6612168460942147,0.3711031312388742,1.0,0.9408965974741446,0.05910340252585544,0.26,0.48,0.5
44.2550968222955,0.2390022773377907,-8.853641321256356,0.1054630859592064,2.4963743140123,1.462053725693543,1.034320588318757,0.9814538950336535,0.7090240366054784,0.27242985842817513,0.8,0.54,0.42
