npe,lnpe,top2disparity,ensembled_answer_total_uncertainty,ensembled_answer_aleatoric_uncertainty,ensembled_answer_epistemic_uncertainty,ensembled_correctness_total_uncertainty,ensembled_correctness_aleatoric_uncertainty,ensembled_correctness_epistemic_uncertainty
2.3955812677198,0.08555647384713572,-6.246642963652864,0.9533257509161915,2.3993873424760914,-1.4460615915599,1.0,0.0,1.0
3.60829247477088,0.07540323123976592,-6.934755499401726,1.1581106911217027,2.286796391740304,-1.1286857006186013,1.0,0.048458437816482965,0.951541562183517
1.9866200890098995,0.06828733317475141,-7.225456961410963,1.0033257509161917,2.8026949193710307,-1.799369168454839,1.0,0.0,1.0
2.6336304629543994,0.0972337303539639,-5.9918020725730194,0.9533257509161916,2.4686275187325197,-1.515301767816328,1.0,0.0,1.0
3.7207400318197204,0.13739139696722394,-6.03737167788587,1.2512845392073215,2.6283699992030756,-1.377085459995754,1.0,0.0,1.0
4.944638356667499,0.15105080820368297,-5.812162382915922,1.0033257509161917,2.437332532526436,-1.4340067816102442,1.0,0.0,1.0
3.1855132949469995,0.12522615141222243,-5.492648517161427,0.8743693612834734,2.4583538186113656,-1.583984457327892,1.0,0.048458437816482965,0.951541562183517
2.0398913325709005,0.081595653302836,-6.789779671257165,1.3193181530246996,2.8965210180767014,-1.5772028650520018,1.0,0.0,1.0
2.8055869619262,0.10491366372032473,-6.125015592758464,1.0033257509161917,2.364168248665441,-1.3608424977492493,1.0,0.0,1.0
3.675799959834419,0.17084760972843088,-5.349657456227719,1.1165783978789778,2.093588576667295,-0.977010178788317,1.0,0.0,1.0
2.8748522084832002,0.13004825053657537,-5.556909995670369,0.9533257509161916,2.3759126838661193,-1.4225869329499277,1.0,0.0,1.0
4.26230537785864,0.1934020945448628,-5.043771488591547,1.0571423041019345,1.924538022236834,-0.8673957181348995,1.0,0.0,1.0
3.7984987112586,0.12662837219050654,-5.930015397942725,1.0714578919485178,2.655928746707526,-1.584470854759008,1.0,0.0,1.0
3.37660801878434,0.16054060638380255,-5.2084858050066725,0.8390275263269572,2.343080891257563,-1.5040533649306056,1.0,0.0,1.0
