npe,lnpe,top2disparity,ensembled_answer_total_uncertainty,ensembled_answer_aleatoric_uncertainty,ensembled_answer_epistemic_uncertainty,ensembled_correctness_total_uncertainty,ensembled_correctness_aleatoric_uncertainty,ensembled_correctness_epistemic_uncertainty
2.6973210684714797,0.08374376069321741,-7.123872162257539,0.2711693128779093,0.17326274277296694,0.09790657010494236,0.0,0.0,0.0
3.7504316091142798,0.11199944133313941,-6.608706978389549,2.5635517667593457,1.8081928609149525,0.7553589058443932,0.0,0.0,0.0
2.6865312814769204,0.08448546538600221,-7.003232390388557,1.5380521094373931,0.9813311854874452,0.5567209239499479,0.0,0.0,0.0
3.6817603257862195,0.11309901313454558,-6.39033383721962,2.935555546670651,2.440755971089607,0.4947995755810437,0.06722154475830686,0.048458437816482965,0.01876310694182389
3.5136879415072606,0.12256133617067075,-6.657454253076494,2.353372414248529,1.7810421441493147,0.5723302700992143,0.0,0.0,0.0
2.2920468427824394,0.08994199284503543,-7.37121604091634,3.136124368173143,3.338069747901534,-0.20194537972839077,1.0,0.006866721694952285,0.9931332783050477
3.4657914158069003,0.11843636905574,-6.673428826412971,3.9791686294399473,3.774277428027202,0.20489120141274553,1.0,0.09976226951988501,0.900237730480115
2.88056122044366,0.09597894903508303,-6.938169615309841,1.9861360937669983,2.4605320072423806,-0.47439591347538235,1.0,0.0,1.0
3.3231522206095994,0.11053562788615905,-6.72955726462722,1.4898201551311776,2.087338545187407,-0.5975183900562295,1.0,0.0034333608474761425,0.9965666391525239
3.0009441668179004,0.10291704571200178,-6.7224718685714135,2.1067796494470383,2.3536734933823427,-0.24689384393530434,1.0,0.0,1.0
