npe,lnpe,top2disparity,ensembled_answer_total_uncertainty,ensembled_answer_aleatoric_uncertainty,ensembled_answer_epistemic_uncertainty,ensembled_correctness_total_uncertainty,ensembled_correctness_aleatoric_uncertainty,ensembled_correctness_epistemic_uncertainty
0.7426336625772001,0.06751215114338181,-6.762890010674799,0.6142770911323033,1.7619280948873624,-1.1476510037550591,1.0,0.0,1.0
0.7058290124608,0.06416627386007273,-6.759208147958108,0.5187476379035405,1.4615370947142847,-0.9427894568107442,1.0,0.0,1.0
0.6802517285944,0.061841066235854544,-6.754314421036872,0.6845594998122378,1.921928094887362,-1.2373685950751243,1.0,0.0,1.0
0.7179626745851999,0.06526933405320001,-6.6787642604922555,0.5892770911323033,1.4313415946277463,-0.842064503495443,1.0,0.0,1.0
0.7359999914946,0.06690909013587272,-6.636298768045944,0.5987131849093467,1.7317325948008235,-1.1330194098914768,1.0,0.0,1.0
3.8422885537913,0.15874617627462997,-5.633101217829643,0.6595594998122378,1.2713415946277462,-0.6117820948155084,1.0,0.0,1.0
0.8738205047876999,0.07943822770797274,-6.536440214110209,0.718907020396497,1.8917325948008235,-1.1728255744043263,1.0,0.14438561897747246,0.8556143810225275
0.9611452588858,0.0873768417168909,-6.653568533737655,0.4574105725474741,1.2713415946277462,-0.8139310220802721,1.0,0.0,1.0
0.7275019205291,0.06613653822991819,-6.467975250860991,0.6487131849093467,1.5717325948008234,-0.9230194098914767,1.0,0.0,1.0
1.0225325315162,0.09295750286510908,-6.742885819862164,0.5187476379035405,1.3513415946277463,-0.8325939567242058,1.0,0.0,1.0
2.8532700452718,0.2034837717156215,-4.519101370928261,0.7095594998122379,1.1571514757368122,-0.44759197592457434,1.0,0.0,1.0
1.6471063077302002,0.11506288754092012,-5.922459126874665,0.7795914325499138,1.8917325948008235,-1.1121411622509096,1.0,0.0,1.0
2.0094558128024,0.14676999176784428,-5.692178397444277,0.6939955935892812,1.1073469758233512,-0.41335138223407,1.0,0.0,1.0
1.2651241764171002,0.09940752348735,-6.256709013103559,0.6237131849093467,1.4117325948008235,-0.7880194098914768,1.0,0.0,1.0
1.377400220174,0.10741235921354546,-6.082384085445545,0.7545914325499138,1.7317325948008235,-0.9771411622509097,1.0,0.0,1.0
0.7404806415406001,0.06731642195823637,-6.728534799859946,0.6237131849093467,1.5415370947142848,-0.9178239098049381,1.0,0.0,1.0
1.0961259104936,0.08924006848663897,-5.945753444500374,0.6237131849093467,1.6517325948008235,-1.0280194098914768,1.0,0.0,1.0
1.2500412094870001,0.08811889395272057,-6.0432634149468,0.6487131849093467,1.2975424759098897,-0.648829291000543,1.0,0.0,1.0
0.6530765372016,0.05937059429105455,-6.724232429345309,0.6237131849093467,1.6215370947142849,-0.9978239098049382,1.0,0.0,1.0
1.062829698015,0.08698339662035846,-6.29186831143159,0.5531837316805839,1.6019280948873622,-1.0487443632067783,1.0,0.0,1.0
1.9792232737955597,0.10687361906176354,-5.576350828627531,0.6439955935892813,0.768771237954945,-0.12477564436566368,1.0,0.0,1.0
1.7214743566147195,0.149234565208136,-4.76057598924641,0.7545914325499138,1.61754247590989,-0.8629510433599762,1.0,0.0,1.0
1.756508939571,0.15613879743772274,-5.089128259157732,0.8088054550605168,1.7619280948873624,-0.9531226398268455,1.0,0.0,1.0
2.0179636092208,0.11661323547224005,-5.222740455842832,0.5737131849093466,0.8829613568458786,-0.309248171936532,1.0,0.0,1.0
1.3214709372938,0.12013372157216365,-5.163278908791473,0.6237131849093467,1.7317325948008235,-1.1080194098914768,1.0,0.0,1.0
1.2532757397068002,0.10957778059493335,-5.999502101223248,0.5987131849093467,1.4117325948008235,-0.8130194098914768,1.0,0.0,1.0
1.2794627385371,0.10414257261922474,-6.098892760613099,0.4574105725474741,1.5415370947142848,-1.0841265221668106,1.0,0.0,1.0
1.6144276087978,0.11451339687049092,-5.721527610593624,0.7095594998122379,1.6713415946277461,-0.9617820948155082,1.0,0.0,1.0
1.1278340955822,0.09576617162910629,-5.925122387531733,0.7390275263269571,1.841928094887362,-1.102900568560405,1.0,0.0,1.0
0.8157593223000001,0.07415993839090909,-6.617227870699999,0.4824105725474741,1.6819280948873618,-1.1995175223398877,1.0,0.0,1.0
0.810284401835,0.07366221834863637,-6.401959896196819,0.5781837316805838,1.7619280948873624,-1.1837443632067786,1.0,0.0,1.0
0.8158209405182,0.07416554004710908,-6.106307619952891,0.6487131849093467,1.6517325948008235,-1.0030194098914769,1.0,0.14438561897747246,0.8556143810225275
0.7901719679278,0.07183381526616364,-6.351094457461109,0.5281837316805837,1.7317325948008235,-1.2035488631202398,1.0,0.0,1.0
0.7750403981762,0.07045821801601818,-6.339182674711253,0.7095594998122379,1.8117325948008236,-1.1021730949885857,1.0,0.0,1.0
1.1721931232982001,0.09699732294141038,-5.870319362643005,0.5781837316805838,1.6215370947142849,-1.043353363033701,1.0,0.0,1.0
1.2154483696470002,0.11049530633154547,-5.921071656577546,0.6595594998122378,1.621537094714285,-0.9619775949020473,1.0,0.0,1.0
2.0645220402608997,0.1427532213354856,-5.56518181371502,0.8243693612834734,1.701537094714285,-0.8771677334308116,1.0,0.0,1.0
1.1976470814996,0.10887700740905455,-6.028835859863672,0.6845594998122378,1.7317325948008235,-1.0471730949885858,1.0,0.0,1.0
2.7616433876994,0.20895023523632378,-4.164925643246144,0.78993326750643,1.7619280948873624,-0.9719948273809323,1.0,0.0,1.0
2.2908018598116002,0.1623476387186682,-5.000473163542695,0.8338054550605168,1.4917325948008235,-0.6579271397403067,1.0,0.0,1.0
1.8700491611521002,0.1554925905619108,-5.085451347911283,0.5187476379035405,1.0771514757368124,-0.5584038378332719,1.0,0.0,1.0
1.412886210298,0.10727041631118181,-5.724187504029727,0.7390275263269572,1.4917325948008235,-0.7527050684738663,1.0,0.0,1.0
0.8279633862804001,0.07526939875276364,-6.249613523065419,0.5531837316805839,1.4615370947142847,-0.9083533630337008,1.0,0.0,1.0
0.8409641016707999,0.07645128197007273,-6.479041332575382,0.6237131849093467,1.3317325948008234,-0.7080194098914767,1.0,0.0,1.0
2.6010434619698,0.12952017750999242,-5.318097683921826,0.7390275263269572,1.4615370947142847,-0.7225095683873275,1.0,0.0,1.0
2.1302290780995996,0.168355214774559,-4.618432316796653,0.693907020396497,0.9931568569324174,-0.2992498365359204,1.0,0.0,1.0
2.3182992671719,0.15502339225659864,-4.659542970349462,0.4330632257501236,0.46438561897747244,-0.03132239322734881,1.0,0.0,1.0
2.3968374878048,0.15981060223758842,-4.433704795716958,0.4574105725474741,0.49857573786840614,-0.04116516532093206,1.0,0.0,1.0
1.4861141167612,0.11049945764471918,-5.785217093143159,0.6845594998122378,1.2673469758233509,-0.582787476011113,1.0,0.0,1.0
1.20270874514866,0.09748338347447807,-6.082751840565925,0.6881618993804763,1.4419280948873623,-0.753766195506886,1.0,0.0,1.0
0.9673521864278001,0.07581884778354242,-6.495001196458881,0.5531837316805839,1.4917325948008235,-0.9385488631202397,1.0,0.0,1.0
0.7968366755922001,0.07243969778110909,-5.914430547673435,0.5737131849093466,1.2713415946277462,-0.6976284097183996,1.0,0.0,1.0
0.7299930512878001,0.06636300466252729,-6.188113551701109,0.5531837316805839,1.921928094887362,-1.3687443632067782,1.0,0.0,1.0
1.7973614598454,0.11762966938954056,-5.458573214541802,0.6501234060351945,1.701537094714285,-1.0514136886790904,1.0,0.0,1.0
0.8604555089314001,0.07822322808467273,-6.261826417369873,0.5531837316805839,1.6819280948873623,-1.1287443632067784,1.0,0.0,1.0
